,data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_attualmente_positivi,nuovi_attualmente_positivi,dimessi_guariti,deceduti,totale_casi,tamponi,FIELD17
60,2020-02-26 18:00:00,ITA,10,Umbria,43.10675841,12.38824698,0,0,0,0,0,0,0,0,0,8,
61,2020-02-26 18:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,0,0,0,0,0,0,0,0,0,7,
62,2020-02-26 18:00:00,ITA,5,Veneto,45.43490485,12.33845213,16,8,24,45,69,27,0,2,71,4900,
63,2020-02-27 18:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,1,0,1,0,1,1,0,0,1,33,
64,2020-02-27 18:00:00,ITA,17,Basilicata,40.63947052,15.80514834,0,0,0,0,0,0,0,0,0,0,
65,2020-02-27 18:00:00,ITA,4,Bolzano,46.49933453,11.35662422,1,0,1,0,1,0,0,0,1,2,
66,2020-02-27 18:00:00,ITA,18,Calabria,38.90597598,16.59440194,0,0,0,0,0,0,0,0,0,14,
67,2020-02-27 18:00:00,ITA,15,Campania,40.83956555,14.25084984,2,0,2,1,3,3,0,0,3,10,
68,2020-02-27 18:00:00,ITA,8,Emilia Romagna,44.49436681,11.3417208,36,6,42,54,96,50,0,1,97,1033,
69,2020-02-27 18:00:00,ITA,6,Friuli V. G. ,45.6494354,13.76813649,0,0,0,0,0,0,0,0,0,141,
70,2020-02-27 18:00:00,ITA,12,Lazio,41.89277044,12.48366722,0,0,0,0,0,0,3,0,3,552,
71,2020-02-27 18:00:00,ITA,7,Liguria,44.41149315,8.9326992,9,0,9,10,19,8,0,0,19,78,
72,2020-02-27 18:00:00,ITA,3,Lombardia,45.46679409,9.190347404,172,41,213,136,349,100,40,14,403,3320,
73,2020-02-27 18:00:00,ITA,11,Marche,43.61675973,13.5188753,2,1,3,0,3,2,0,0,3,46,
74,2020-02-27 18:00:00,ITA,14,Molise,41.55774754,14.65916051,0,0,0,0,0,0,0,0,0,0,
75,2020-02-27 18:00:00,ITA,1,Piemonte,45.0732745,7.680687483,2,0,2,0,2,-1,0,0,2,156,
76,2020-02-27 18:00:00,ITA,16,Puglia,41.12559576,16.86736689,1,0,1,0,1,1,0,0,1,0,
77,2020-02-27 18:00:00,ITA,20,Sardegna,39.21531192,9.110616306,0,0,0,0,0,0,0,0,0,1,
78,2020-02-27 18:00:00,ITA,19,Sicilia,38.11569725,13.3623567,1,0,1,1,2,-1,2,0,4,5,
79,2020-02-27 18:00:00,ITA,9,Toscana,43.76923077,11.25588885,2,0,2,0,2,0,0,0,2,410,
80,2020-02-27 18:00:00,ITA,4,Trento,46.06893511,11.12123097,0,0,0,0,0,0,0,0,0,32,
81,2020-02-27 18:00:00,ITA,10,Umbria,43.10675841,12.38824698,0,0,0,0,0,0,0,0,0,8,
82,2020-02-27 18:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,0,0,0,0,0,0,0,0,0,9,
83,2020-02-27 18:00:00,ITA,5,Veneto,45.43490485,12.33845213,19,8,27,82,109,40,0,2,111,6164,
84,2020-02-28 18:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,1,0,1,0,1,0,0,0,1,33,
85,2020-02-28 18:00:00,ITA,17,Basilicata,40.63947052,15.80514834,0,0,0,0,0,0,0,0,0,0,
86,2020-02-28 18:00:00,ITA,4,Bolzano,46.49933453,11.35662422,1,0,1,0,1,0,0,0,1,2,
87,2020-02-28 18:00:00,ITA,18,Calabria,38.90597598,16.59440194,0,0,0,1,1,1,0,0,1,21,
88,2020-02-28 18:00:00,ITA,15,Campania,40.83956555,14.25084984,2,0,2,2,4,1,0,0,4,213,
89,2020-02-28 18:00:00,ITA,8,Emilia Romagna,44.49436681,11.3417208,56,6,62,81,143,47,0,2,145,1277,
90,2020-02-28 18:00:00,ITA,6,Friuli V. G. ,45.6494354,13.76813649,0,0,0,0,0,0,0,0,0,169,
91,2020-02-28 18:00:00,ITA,12,Lazio,41.89277044,12.48366722,0,0,0,0,0,0,3,0,3,611,
92,2020-02-28 18:00:00,ITA,7,Liguria,44.41149315,8.9326992,9,0,9,10,19,0,0,0,19,112,
93,2020-02-28 18:00:00,ITA,3,Lombardia,45.46679409,9.190347404,235,47,282,192,474,125,40,17,531,4835,
94,2020-02-28 18:00:00,ITA,11,Marche,43.61675973,13.5188753,3,2,5,1,6,3,0,0,6,47,
95,2020-02-28 18:00:00,ITA,14,Molise,41.55774754,14.65916051,0,0,0,0,0,0,0,0,0,0,
96,2020-02-28 18:00:00,ITA,1,Piemonte,45.0732745,7.680687483,7,0,7,4,11,9,0,0,11,227,
97,2020-02-28 18:00:00,ITA,16,Puglia,41.12559576,16.86736689,1,0,1,2,3,2,0,0,3,242,
98,2020-02-28 18:00:00,ITA,20,Sardegna,39.21531192,9.110616306,0,0,0,0,0,0,0,0,0,1,
99,2020-02-28 18:00:00,ITA,19,Sicilia,38.11569725,13.3623567,1,0,1,1,2,0,2,0,4,5,
100,2020-02-28 18:00:00,ITA,9,Toscana,43.76923077,11.25588885,5,0,5,2,7,5,1,0,8,437,
101,2020-02-28 18:00:00,ITA,4,Trento,46.06893511,11.12123097,0,0,0,0,0,0,0,0,0,32,
102,2020-02-28 18:00:00,ITA,10,Umbria,43.10675841,12.38824698,0,0,0,0,0,0,0,0,0,8,
103,2020-02-28 18:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,0,0,0,0,0,0,0,0,0,9,
104,2020-02-28 18:00:00,ITA,5,Veneto,45.43490485,12.33845213,24,9,33,116,149,40,0,2,151,7414,
105,2020-02-29 17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,2,0,2,0,2,1,0,0,2,43,
106,2020-02-29 17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,0,0,0,0,0,0,0,0,0,32,
107,2020-02-29 17:00:00,ITA,4,Bolzano,46.49933453,11.35662422,1,0,1,0,1,0,0,0,1,16,
108,2020-02-29 17:00:00,ITA,18,Calabria,38.90597598,16.59440194,0,0,0,1,1,0,0,0,1,27,
109,2020-02-29 17:00:00,ITA,15,Campania,40.83956555,14.25084984,3,0,3,10,13,9,0,0,13,373,
110,2020-02-29 17:00:00,ITA,8,Emilia Romagna,44.49436681,11.3417208,86,11,97,116,213,70,0,4,217,1550,
111,2020-02-29 17:00:00,ITA,6,Friuli V. G. ,45.6494354,13.76813649,0,0,0,0,0,0,0,0,0,189,
112,2020-02-29 17:00:00,ITA,12,Lazio,41.89277044,12.48366722,3,0,3,0,3,3,3,0,6,679,
113,2020-02-29 17:00:00,ITA,7,Liguria,44.41149315,8.9326992,4,1,5,33,38,19,4,0,42,121,
114,2020-02-29 17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,256,80,336,216,552,78,40,23,615,5723,
115,2020-02-29 17:00:00,ITA,11,Marche,43.61675973,13.5188753,6,2,8,3,11,5,0,0,11,68,
116,2020-02-29 17:00:00,ITA,14,Molise,41.55774754,14.65916051,0,0,0,0,0,0,0,0,0,0,
117,2020-02-29 17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,7,0,7,4,11,0,0,0,11,308,
118,2020-02-29 17:00:00,ITA,16,Puglia,41.12559576,16.86736689,1,0,1,2,3,0,0,0,3,252,
119,2020-02-29 17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,0,0,0,0,0,0,0,0,0,1,
120,2020-02-29 17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,1,0,1,1,2,0,2,0,4,6,
121,2020-02-29 17:00:00,ITA,9,Toscana,43.76923077,11.25588885,7,0,7,3,10,3,1,0,11,531,
122,2020-02-29 17:00:00,ITA,4,Trento,46.06893511,11.12123097,0,0,0,0,0,0,0,0,0,43,
123,2020-02-29 17:00:00,ITA,10,Umbria,43.10675841,12.38824698,0,0,0,0,0,0,0,0,0,31,
124,2020-02-29 17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,0,0,0,0,0,0,0,0,0,9,
125,2020-02-29 17:00:00,ITA,5,Veneto,45.43490485,12.33845213,24,11,35,154,189,40,0,2,191,8659,
126,2020-03-01 17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,3,0,3,2,5,3,0,0,5,52,
127,2020-03-01 17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,0,0,0,0,0,0,0,0,0,39,
128,2020-03-01 17:00:00,ITA,4,Bolzano,46.49933453,11.35662422,1,0,1,0,1,0,0,0,1,20,
129,2020-03-01 17:00:00,ITA,18,Calabria,38.90597598,16.59440194,0,0,0,1,1,0,0,0,1,35,
130,2020-03-01 17:00:00,ITA,15,Campania,40.83956555,14.25084984,4,0,4,13,17,4,0,0,17,373,
131,2020-03-01 17:00:00,ITA,8,Emilia Romagna,44.49436681,11.3417208,127,13,140,137,277,64,0,8,285,1795,
132,2020-03-01 17:00:00,ITA,6,Friuli V. G. ,45.6494354,13.76813649,0,0,0,6,6,6,0,0,6,243,
133,2020-03-01 17:00:00,ITA,12,Lazio,41.89277044,12.48366722,3,0,3,0,3,0,3,0,6,724,
134,2020-03-01 17:00:00,ITA,7,Liguria,44.41149315,8.9326992,12,1,13,8,21,-17,4,0,25,121,
135,2020-03-01 17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,406,106,512,375,887,335,73,24,984,6879,
136,2020-03-01 17:00:00,ITA,11,Marche,43.61675973,13.5188753,12,5,17,8,25,14,0,0,25,101,
137,2020-03-01 17:00:00,ITA,14,Molise,41.55774754,14.65916051,0,0,0,0,0,0,0,0,0,6,
138,2020-03-01 17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,11,2,13,36,49,38,0,0,49,362,
139,2020-03-01 17:00:00,ITA,16,Puglia,41.12559576,16.86736689,1,0,1,2,3,0,0,0,3,262,
140,2020-03-01 17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,0,0,0,0,0,0,0,0,0,29,
141,2020-03-01 17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,1,0,1,6,7,5,2,0,9,291,
142,2020-03-01 17:00:00,ITA,9,Toscana,43.76923077,11.25588885,7,0,7,5,12,2,1,0,13,572,
143,2020-03-01 17:00:00,ITA,4,Trento,46.06893511,11.12123097,0,0,0,0,0,0,0,0,0,122,
144,2020-03-01 17:00:00,ITA,10,Umbria,43.10675841,12.38824698,0,0,0,2,2,2,0,0,2,35,
145,2020-03-01 17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,0,0,0,0,0,0,0,0,0,10,
146,2020-03-01 17:00:00,ITA,5,Veneto,45.43490485,12.33845213,51,13,64,197,261,72,0,2,263,9056,
147,2020-03-02 18:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,3,0,3,2,5,0,0,0,5,52,
148,2020-03-02 18:00:00,ITA,17,Basilicata,40.63947052,15.80514834,0,0,0,0,0,0,0,0,0,39,
149,2020-03-02 18:00:00,ITA,4,Bolzano,46.49933453,11.35662422,1,0,1,0,1,0,0,0,1,20,
150,2020-03-02 18:00:00,ITA,18,Calabria,38.90597598,16.59440194,0,0,0,1,1,0,0,0,1,39,
151,2020-03-02 18:00:00,ITA,15,Campania,40.83956555,14.25084984,4,0,4,13,17,0,0,0,17,373,
152,2020-03-02 18:00:00,ITA,8,Emilia Romagna,44.49436681,11.3417208,148,16,164,160,324,47,0,11,335,1973,
153,2020-03-02 18:00:00,ITA,6,Friuli V. G. ,45.6494354,13.76813649,0,0,0,9,9,3,0,0,9,269,
154,2020-03-02 18:00:00,ITA,12,Lazio,41.89277044,12.48366722,3,0,3,1,4,1,3,0,7,773,
155,2020-03-02 18:00:00,ITA,7,Liguria,44.41149315,8.9326992,12,1,13,5,18,-3,4,0,22,121,
156,2020-03-02 18:00:00,ITA,3,Lombardia,45.46679409,9.190347404,478,127,605,472,1077,190,139,38,1254,7925,
157,2020-03-02 18:00:00,ITA,11,Marche,43.61675973,13.5188753,17,6,23,11,34,9,0,1,35,137,
158,2020-03-02 18:00:00,ITA,14,Molise,41.55774754,14.65916051,0,0,0,0,0,0,0,0,0,13,
159,2020-03-02 18:00:00,ITA,1,Piemonte,45.0732745,7.680687483,12,2,14,37,51,2,0,0,51,434,
160,2020-03-02 18:00:00,ITA,16,Puglia,41.12559576,16.86736689,2,0,2,2,4,1,0,0,4,278,
161,2020-03-02 18:00:00,ITA,20,Sardegna,39.21531192,9.110616306,0,0,0,0,0,0,0,0,0,29,
162,2020-03-02 18:00:00,ITA,19,Sicilia,38.11569725,13.3623567,2,0,2,3,5,-2,2,0,7,307,
163,2020-03-02 18:00:00,ITA,9,Toscana,43.76923077,11.25588885,7,0,7,5,12,0,1,0,13,613,
164,2020-03-02 18:00:00,ITA,4,Trento,46.06893511,11.12123097,0,0,0,0,0,0,0,0,0,122,
165,2020-03-02 18:00:00,ITA,10,Umbria,43.10675841,12.38824698,0,0,0,2,2,0,0,0,2,35,
166,2020-03-02 18:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,0,0,0,0,0,0,0,0,0,11,
167,2020-03-02 18:00:00,ITA,5,Veneto,45.43490485,12.33845213,53,14,67,204,271,10,0,2,273,9782,
168,2020-03-03 18:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,5,0,5,1,6,1,0,0,6,52,
169,2020-03-03 18:00:00,ITA,17,Basilicata,40.63947052,15.80514834,0,0,0,1,1,1,0,0,1,42,
170,2020-03-03 18:00:00,ITA,4,Bolzano,46.49933453,11.35662422,1,0,1,0,1,0,0,0,1,20,
171,2020-03-03 18:00:00,ITA,18,Calabria,38.90597598,16.59440194,0,0,0,1,1,0,0,0,1,39,
172,2020-03-03 18:00:00,ITA,15,Campania,40.83956555,14.25084984,11,0,11,19,30,13,0,0,30,405,
173,2020-03-03 18:00:00,ITA,8,Emilia Romagna,44.49436681,11.3417208,187,24,211,187,398,74,4,18,420,2012,
174,2020-03-03 18:00:00,ITA,6,Friuli V. G. ,45.6494354,13.76813649,1,0,1,12,13,4,0,0,13,354,
175,2020-03-03 18:00:00,ITA,12,Lazio,41.89277044,12.48366722,10,0,10,1,11,7,3,0,14,877,
176,2020-03-03 18:00:00,ITA,7,Liguria,44.41149315,8.9326992,12,2,14,5,19,1,4,1,24,121,
177,2020-03-03 18:00:00,ITA,3,Lombardia,45.46679409,9.190347404,698,167,865,461,1326,249,139,55,1520,9577,
178,2020-03-03 18:00:00,ITA,11,Marche,43.61675973,13.5188753,27,13,40,19,59,25,0,2,61,200,
179,2020-03-03 18:00:00,ITA,14,Molise,41.55774754,14.65916051,3,0,3,0,3,3,0,0,3,13,
180,2020-03-03 18:00:00,ITA,1,Piemonte,45.0732745,7.680687483,13,3,16,40,56,5,0,0,56,458,
181,2020-03-03 18:00:00,ITA,16,Puglia,41.12559576,16.86736689,2,0,2,4,6,2,0,0,6,298,
182,2020-03-03 18:00:00,ITA,20,Sardegna,39.21531192,9.110616306,1,0,1,0,1,1,0,0,1,29,
183,2020-03-03 18:00:00,ITA,19,Sicilia,38.11569725,13.3623567,2,0,2,3,5,0,2,0,7,307,
184,2020-03-03 18:00:00,ITA,9,Toscana,43.76923077,11.25588885,10,0,10,8,18,6,1,0,19,697,
185,2020-03-03 18:00:00,ITA,4,Trento,46.06893511,11.12123097,1,0,1,3,4,4,0,0,4,122,
186,2020-03-03 18:00:00,ITA,10,Umbria,43.10675841,12.38824698,1,1,2,6,8,6,0,0,8,45,
187,2020-03-03 18:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,0,0,0,0,0,0,0,0,0,12,
188,2020-03-03 18:00:00,ITA,5,Veneto,45.43490485,12.33845213,49,19,68,229,297,26,7,3,307,10176,
189,2020-03-04 17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,7,0,7,0,7,1,0,0,7,85,
190,2020-03-04 17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,0,0,0,1,1,0,0,0,1,48,
191,2020-03-04 17:00:00,ITA,4,Bolzano,46.49933453,11.35662422,1,0,1,0,1,0,0,0,1,20,
192,2020-03-04 17:00:00,ITA,18,Calabria,38.90597598,16.59440194,0,0,0,1,1,0,0,0,1,46,
193,2020-03-04 17:00:00,ITA,15,Campania,40.83956555,14.25084984,11,0,11,20,31,1,0,0,31,429,
194,2020-03-04 17:00:00,ITA,8,Emilia Romagna,44.49436681,11.3417208,256,26,282,234,516,118,6,22,544,2500,
195,2020-03-04 17:00:00,ITA,6,Friuli V. G. ,45.6494354,13.76813649,3,0,3,15,18,5,0,0,18,376,
196,2020-03-04 17:00:00,ITA,12,Lazio,41.89277044,12.48366722,15,3,18,9,27,16,3,0,30,995,
197,2020-03-04 17:00:00,ITA,7,Liguria,44.41149315,8.9326992,10,3,13,8,21,2,4,1,26,133,
198,2020-03-04 17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,877,209,1086,411,1497,171,250,73,1820,12138,
199,2020-03-04 17:00:00,ITA,11,Marche,43.61675973,13.5188753,34,15,49,31,80,21,0,4,84,288,
200,2020-03-04 17:00:00,ITA,14,Molise,41.55774754,14.65916051,3,0,3,0,3,0,0,0,3,19,
201,2020-03-04 17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,26,13,39,43,82,26,0,0,82,543,
202,2020-03-04 17:00:00,ITA,16,Puglia,41.12559576,16.86736689,4,0,4,3,7,1,1,1,9,322,
203,2020-03-04 17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,1,0,1,1,2,1,0,0,2,42,
204,2020-03-04 17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,5,0,5,11,16,11,2,0,18,367,
205,2020-03-04 17:00:00,ITA,9,Toscana,43.76923077,11.25588885,15,2,17,20,37,19,1,0,38,776,
206,2020-03-04 17:00:00,ITA,4,Trento,46.06893511,11.12123097,1,0,1,4,5,1,0,0,5,122,
207,2020-03-04 17:00:00,ITA,10,Umbria,43.10675841,12.38824698,1,1,2,7,9,1,0,0,9,58,
208,2020-03-04 17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,0,0,0,0,0,0,0,0,0,15,
209,2020-03-04 17:00:00,ITA,5,Veneto,45.43490485,12.33845213,76,23,99,246,345,48,9,6,360,10515,
210,2020-03-05 17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,8,0,8,0,8,0,0,0,8,96,7.0
211,2020-03-05 17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,0,0,0,1,1,0,0,0,1,54,1.0
212,2020-03-05 17:00:00,ITA,4,Bolzano,46.49933453,11.35662422,1,0,1,0,1,0,0,0,1,20,1.0
213,2020-03-05 17:00:00,ITA,18,Calabria,38.90597598,16.59440194,1,0,1,1,2,0,0,0,2,53,1.0
214,2020-03-05 17:00:00,ITA,15,Campania,40.83956555,14.25084984,12,0,12,33,45,0,0,0,45,471,31.0
215,2020-03-05 17:00:00,ITA,8,Emilia Romagna,44.49436681,11.3417208,327,32,359,299,658,0,10,30,698,2884,516.0
216,2020-03-05 17:00:00,ITA,6,Friuli V. G. ,45.6494354,13.76813649,4,0,4,17,21,0,0,0,21,397,18.0
217,2020-03-05 17:00:00,ITA,12,Lazio,41.89277044,12.48366722,20,7,27,14,41,0,3,0,44,1175,27.0
218,2020-03-05 17:00:00,ITA,7,Liguria,44.41149315,8.9326992,11,3,14,7,21,0,4,3,28,146,21.0
219,2020-03-05 17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,1169,244,1413,364,1777,0,376,98,2251,12354,1497.0
220,2020-03-05 17:00:00,ITA,11,Marche,43.61675973,13.5188753,57,19,76,44,120,0,0,4,124,413,80.0
221,2020-03-05 17:00:00,ITA,14,Molise,41.55774754,14.65916051,4,0,4,3,7,0,0,0,7,24,3.0
222,2020-03-05 17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,43,17,60,46,106,0,0,2,108,543,82.0
223,2020-03-05 17:00:00,ITA,16,Puglia,41.12559576,16.86736689,5,1,6,6,12,0,1,1,14,359,7.0
224,2020-03-05 17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,2,0,2,0,2,0,0,0,2,50,2.0
225,2020-03-05 17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,5,0,5,11,16,0,2,0,18,367,16.0
226,2020-03-05 17:00:00,ITA,9,Toscana,43.76923077,11.25588885,26,3,29,31,60,0,1,0,61,776,37.0
227,2020-03-05 17:00:00,ITA,4,Trento,46.06893511,11.12123097,2,0,2,5,7,0,0,0,7,122,5.0
